trip_distance,demand_level,supply_level,traffic_density,is_peak_hour,is_raining,final_price
15.6,64.0,58,1.96,0,0,322.95
7.75,36.0,33,2.93,0,0,217.95
5.16,56.0,21,3.0,0,0,177.08
10.11,40.0,13,2.6,0,1,358.05
20.23,118.0,12,2.32,1,0,863.63
10.41,44.0,16,1.46,0,1,368.72
19.02,75.0,39,2.31,1,0,511.68
4.01,63.0,43,3.77,1,0,206.65
19.55,26.0,43,1.67,0,0,379.0
6.69,54.0,32,2.41,0,0,186.09
17.26,71.0,57,2.92,0,0,366.85
14.58,10.0,58,2.64,0,1,390.65
23.3,29.0,36,2.2,0,0,439.66
10.3,79.0,24,1.34,0,0,274.33
2.59,78.0,44,1.35,0,0,113.0
1.46,103.0,49,2.78,1,0,146.4
20.84,79.0,5,2.9,0,0,900.47
13.59,,16,2.81,0,1,504.52
19.61,62.0,26,1.33,0,0,437.68
6.63,77.0,45,2.38,1,0,240.19
9.28,61.0,12,2.18,0,1,392.41
1.72,70.0,16,1.95,0,0,132.32
24.08,113.0,32,2.04,1,0,735.05
17.03,64.0,48,2.54,1,0,441.93
23.4,68.0,47,3.71,1,0,660.27
7.37,44.0,28,2.9,0,1,249.86
15.68,86.0,32,2.92,1,1,617.16
17.28,66.0,43,2.27,0,0,408.26
8.62,71.0,35,2.24,1,0,284.75
21.35,55.0,32,2.48,0,0,440.32
23.73,75.0,6,1.9,1,0,1019.64
22.24,110.0,25,2.24,1,1,895.3
18.74,19.0,42,1.01,0,1,447.3
7.66,85.0,32,2.57,1,0,287.13
7.76,35.0,32,2.7,0,0,237.07
24.12,57.0,13,2.97,0,0,610.46
1.25,57.0,26,2.34,0,0,64.46
18.19,52.0,1,3.29,1,0,1076.46
17.95,39.0,8,1.53,0,0,449.94
15.94,79.0,33,2.04,0,0,377.97
24.76,75.0,57,2.47,0,1,686.73
8.49,46.0,39,2.79,1,0,281.99
9.16,95.0,4,1.98,1,0,663.18
2.89,39.0,46,2.48,0,1,156.83
11.63,64.0,25,1.44,0,0,297.75
7.27,99.0,8,1.2,0,0,357.56
9.24,98.0,28,1.96,0,0,271.15
21.03,42.0,25,1.15,0,0,414.5
23.45,51.0,22,2.26,0,1,663.55
5.46,45.0,20,3.08,1,0,207.05
9.94,17.0,12,1.51,0,0,243.21
23.29,82.0,27,2.93,0,0,579.47
2.48,84.0,51,2.65,0,0,135.63
3.22,97.0,13,1.22,0,0,179.81
4.91,,29,2.5,0,0,180.28
15.29,49.0,40,1.71,0,0,313.0
4.61,95.0,26,3.3,1,1,284.14
24.23,89.0,11,2.6,0,0,750.2
11.72,26.0,37,1.3,0,0,267.57
13.04,127.0,25,3.12,1,0,505.91
6.92,46.0,11,3.53,1,0,316.92
12.3,79.0,29,2.45,1,0,401.42
16.89,97.0,16,1.96,1,0,600.5
19.03,101.0,23,1.85,1,0,610.85
19.09,83.0,57,1.22,0,0,378.5
14.87,93.0,45,1.81,1,1,554.48
22.7,18.0,22,1.65,0,0,413.39
20.62,60.0,51,1.6,0,0,389.18
19.17,19.0,14,1.22,0,0,362.46
2.33,58.0,19,2.3,0,0,140.74
1.17,39.0,11,2.98,0,0,99.36
6.1,18.0,42,2.8,0,0,182.72
16.92,55.0,18,1.51,0,0,419.53
10.87,65.0,20,3.34,1,1,469.56
10.66,103.0,12,3.67,1,0,520.98
22.23,43.0,22,2.81,0,0,484.01
22.49,66.0,1,3.57,1,0,1253.49
22.82,93.0,49,2.57,0,0,503.07
8.53,127.0,37,2.39,1,0,332.8
17.59,36.0,29,1.17,0,0,340.76
7.52,50.0,45,1.98,0,0,207.3
5.57,92.0,16,1.11,0,0,220.3
5.43,27.0,55,3.0,0,0,155.3
9.21,59.0,34,1.72,0,1,316.84
11.32,52.0,23,2.92,0,1,398.38
20.94,50.0,25,2.55,0,0,470.58
3.88,85.0,20,1.82,0,0,160.25
18.64,27.0,39,1.24,0,0,335.78
13.75,100.0,1,2.27,1,0,859.54
7.91,81.0,58,2.35,0,0,215.8
12.83,62.0,46,2.66,0,0,305.24
8.2,,23,2.96,0,0,265.91
15.31,92.0,32,2.06,1,0,453.59
11.41,22.0,30,,0,1,317.37
4.95,65.0,35,1.88,1,0,194.03
3.8,99.0,22,1.52,0,1,207.93
14.12,65.0,16,2.64,0,0,401.32
22.66,94.0,9,1.4,0,0,764.3
9.25,70.0,30,2.1,0,0,244.66
18.59,59.0,9,1.89,0,0,535.53
16.81,30.0,42,1.65,0,1,426.66
23.36,17.0,22,2.24,0,0,455.74
20.7,109.0,1,2.8,1,0,1211.68
14.6,73.0,5,1.67,0,1,717.18
16.77,59.0,15,2.38,0,0,452.19
22.56,11.0,20,1.56,0,0,407.23
10.59,81.0,30,2.29,0,0,290.39
8.84,79.0,43,2.91,0,0,212.06
1.26,45.0,43,3.26,1,1,151.69
20.84,61.0,12,2.64,1,0,710.66
20.22,98.0,40,2.5,0,0,446.9
3.51,85.0,31,3.42,1,1,247.29
14.84,70.0,30,1.65,0,0,334.71
12.14,44.0,37,2.41,0,1,376.99
3.85,71.0,5,1.87,0,0,234.09
24.53,78.0,31,2.64,0,0,543.6
6.15,95.0,41,1.59,0,0,180.89
2.61,66.0,26,2.88,0,0,137.33
15.28,34.0,23,2.15,0,0,359.71
18.73,121.0,7,2.51,1,0,1023.11
1.78,82.0,41,1.84,0,0,97.47
16.81,64.0,44,2.5,1,1,598.94
13.78,42.0,7,1.29,0,0,388.02
3.48,17.0,31,1.14,0,0,97.86
5.14,52.0,29,2.44,1,0,207.25
14.63,70.0,13,,0,0,418.71
8.11,17.0,24,1.72,0,1,239.17
23.52,36.0,30,1.03,0,0,451.2
20.65,63.0,50,2.16,0,1,549.88
24.61,12.0,39,1.29,0,0,386.14
7.23,42.0,25,1.42,0,0,183.64
24.27,67.0,26,2.04,1,0,646.94
11.35,94.0,26,2.04,0,0,332.2
9.34,61.0,18,1.19,0,0,254.06
2.21,38.0,33,1.51,0,0,117.55
2.27,70.0,35,1.9,0,0,135.69
17.61,82.0,21,1.34,0,0,423.5
11.99,70.0,27,1.89,0,0,282.15
6.44,31.0,40,1.69,0,0,165.54
15.74,111.0,19,3.52,1,1,742.82
7.07,66.0,22,2.59,0,1,301.32
14.86,84.0,10,3.79,1,0,633.84
9.62,90.0,6,2.06,0,0,484.31
20.77,96.0,30,2.15,0,1,648.29
20.7,39.0,38,2.89,0,0,419.8
12.46,118.0,6,2.6,1,0,767.57
9.42,23.0,52,2.11,0,0,252.66
9.7,128.0,4,2.56,1,0,656.18
20.34,119.0,23,2.89,1,0,715.3
8.88,87.0,1,1.96,1,0,647.77
6.02,27.0,20,2.57,0,0,157.54
3.03,71.0,30,3.77,1,0,176.49
12.2,77.0,36,1.93,1,0,367.58
12.57,62.0,53,2.6,0,0,297.5
21.18,54.0,30,2.28,1,0,561.9
6.31,76.0,16,2.2,1,0,270.57
10.14,58.0,10,2.39,0,0,332.66
20.4,42.0,39,1.09,0,0,372.64
20.77,22.0,45,1.93,0,0,388.07
10.23,80.0,41,1.0,0,0,247.94
12.02,73.0,35,2.11,0,1,392.3
8.28,,45,1.92,0,0,194.41
23.38,94.0,49,2.83,0,1,681.79
3.85,65.0,6,2.44,0,1,271.84
23.41,76.0,29,2.05,1,0,637.04
17.41,67.0,32,1.71,0,0,376.67
13.76,48.0,1,3.66,1,0,854.13
1.78,13.0,25,2.45,0,0,111.23
12.41,110.0,38,2.99,1,1,513.1
10.79,52.0,19,2.92,1,0,403.22
4.87,72.0,22,1.8,0,0,152.86
16.75,72.0,45,2.17,0,0,324.42
24.31,70.0,49,2.54,0,0,489.39
14.49,75.0,37,2.06,1,0,418.47
18.15,47.0,7,3.74,1,0,689.71
2.64,99.0,12,1.48,0,0,187.63
11.02,36.0,57,1.9,0,0,220.31
3.79,35.0,51,1.05,0,0,115.88
15.71,54.0,18,2.1,0,0,370.03
23.52,81.0,11,2.56,1,0,877.43
16.88,23.0,17,1.5,0,0,315.21
2.84,123.0,5,3.77,1,0,367.21
9.51,111.0,4,2.66,1,0,663.28
14.22,91.0,11,2.63,1,0,626.03
10.68,78.0,33,1.93,0,0,276.21
21.01,62.0,48,1.23,0,0,380.08
20.55,60.0,59,1.79,0,0,429.99
15.68,116.0,1,2.47,1,0,976.87
9.96,11.0,5,1.93,0,0,248.58
7.13,57.0,51,2.71,0,0,207.65
3.54,117.0,21,2.19,1,0,238.18
9.52,58.0,23,2.22,0,0,233.4
10.92,68.0,22,,0,0,263.17
17.22,76.0,39,1.63,0,0,379.02
16.8,89.0,13,1.95,0,0,524.42
2.68,18.0,29,1.15,0,0,91.8
10.49,11.0,26,2.09,0,0,235.12
5.36,114.0,7,2.42,1,0,410.84
4.76,127.0,37,3.79,1,1,322.63
20.86,52.0,33,2.26,0,0,459.69
2.01,53.0,45,2.29,1,0,145.3
11.06,49.0,26,1.21,0,1,344.26
5.04,64.0,20,1.08,0,0,170.97
22.1,98.0,13,1.98,1,0,829.99
14.37,95.0,12,2.36,0,0,518.43
6.55,56.0,16,2.71,0,0,243.36
13.06,43.0,57,1.31,0,0,244.25
18.56,45.0,6,1.8,0,0,540.22
23.99,42.0,9,1.71,0,0,592.75
6.29,102.0,8,3.09,1,0,408.49
22.27,27.0,20,1.37,0,0,431.46
23.42,61.0,45,3.71,1,1,825.68
22.99,,38,2.46,0,0,526.83
16.25,14.0,46,2.91,0,0,299.24
16.12,41.0,14,1.55,0,0,347.44
10.68,,12,2.18,0,0,316.16
19.06,75.0,38,3.26,1,0,555.18
13.75,82.0,29,2.42,0,0,377.32
17.26,23.0,55,1.04,0,0,296.67
11.28,73.0,31,3.0,0,0,314.04
18.56,41.0,14,2.86,0,0,469.72
20.79,18.0,40,1.24,0,0,353.55
4.51,96.0,43,2.09,0,1,211.61
20.99,57.0,11,1.63,0,0,542.25
13.97,61.0,19,2.76,0,0,365.86
21.27,48.0,44,3.2,1,1,702.01
11.35,94.0,17,1.45,0,0,367.69
10.1,71.0,27,1.87,1,0,357.46
22.96,19.0,39,1.58,0,0,380.47
7.03,95.0,6,1.08,0,0,371.22
21.26,78.0,44,1.28,0,1,594.77
12.62,20.0,15,2.27,0,1,372.07
13.34,67.0,25,2.49,0,0,323.43
8.4,37.0,18,1.94,0,0,219.31
14.75,97.0,29,2.2,0,0,380.01
8.81,73.0,17,2.11,1,1,427.78
1.94,92.0,38,2.43,1,0,154.17
7.53,79.0,1,3.23,1,0,515.32
1.15,73.0,10,1.73,0,1,150.14
24.48,19.0,40,1.7,0,0,440.45
24.18,35.0,53,1.39,0,0,409.03
10.48,52.0,22,2.19,0,0,279.27
18.48,80.0,53,2.62,0,0,404.89
9.3,53.0,46,1.94,0,0,199.62
17.11,80.0,41,1.23,0,0,346.09
20.33,96.0,1,3.48,1,0,1169.54
23.72,87.0,46,1.94,1,0,612.59
10.61,88.0,5,1.94,0,1,641.8
19.8,71.0,34,1.52,0,0,421.0
7.38,100.0,1,3.67,1,0,545.72
24.77,76.0,52,2.48,0,0,510.6
1.62,54.0,18,2.13,0,0,86.48
15.48,70.0,32,,0,1,473.74
16.83,99.0,35,2.07,0,0,399.11
17.51,80.0,27,1.3,0,1,550.3
3.89,41.0,36,3.22,1,0,185.0
23.52,83.0,35,1.99,0,0,521.58
5.35,56.0,11,2.27,0,1,250.92
15.95,76.0,24,1.09,0,0,369.71
6.34,68.0,14,2.08,1,0,267.53
8.37,72.0,35,2.18,0,0,233.52
14.12,34.0,13,,0,0,327.87
11.01,13.0,15,1.45,0,0,236.36
4.85,56.0,10,1.48,0,0,189.97
5.1,78.0,47,2.26,0,1,220.14
11.04,72.0,50,1.12,0,0,226.68
19.17,45.0,12,2.67,1,0,595.05
22.55,122.0,23,2.85,1,0,769.05
3.02,27.0,5,1.62,0,1,200.84
10.43,45.0,58,2.64,0,0,240.17
3.41,85.0,48,1.11,0,0,122.44
1.4,127.0,27,3.53,1,0,148.24
16.88,66.0,7,2.45,0,0,589.09
15.46,69.0,32,2.69,1,0,459.86
4.91,23.0,49,2.85,0,0,148.17
6.61,78.0,31,3.2,1,0,241.8
1.57,41.0,35,3.66,1,1,157.54
21.04,73.0,10,2.75,1,0,799.34
24.39,67.0,42,1.91,0,0,455.01
4.25,93.0,39,2.06,0,0,143.84
6.56,96.0,30,1.13,0,0,209.23
21.84,44.0,40,2.82,0,0,456.69
23.24,43.0,25,2.34,0,1,648.24
11.07,94.0,40,2.24,0,1,380.95
2.21,17.0,23,2.85,0,0,107.47
1.95,52.0,13,2.99,0,1,176.88
14.77,72.0,31,1.33,0,0,338.49
10.43,71.0,35,2.5,0,1,356.46
1.69,29.0,19,2.16,0,0,97.42
15.0,61.0,36,1.92,0,0,339.31
1.27,123.0,23,3.76,1,1,213.79
19.9,96.0,13,2.7,0,0,647.47
8.35,93.0,48,2.39,0,0,212.46
1.97,55.0,41,1.77,0,0,90.38
15.12,96.0,21,2.33,0,0,433.15
10.54,13.0,53,2.06,0,0,233.13
24.37,101.0,8,2.3,1,1,1228.92
14.06,19.0,43,1.9,0,0,276.29
7.61,49.0,55,1.42,0,0,169.49
18.03,14.0,44,2.0,0,0,331.36
7.52,27.0,58,2.44,0,0,175.14
22.7,100.0,1,1.87,1,0,1287.69
9.99,66.0,42,2.53,0,0,236.54
14.2,102.0,26,1.84,1,0,496.86
2.21,98.0,10,2.03,0,0,188.73
11.23,120.0,45,2.95,1,0,380.99
20.98,14.0,58,2.52,0,1,532.88
20.34,30.0,55,2.52,0,0,430.03
6.38,,47,2.63,1,0,238.33
6.43,32.0,36,1.13,0,0,178.27
20.62,78.0,53,2.39,0,0,430.62
23.33,42.0,38,2.02,0,0,446.83
3.29,13.0,38,1.67,0,1,139.63
11.8,44.0,16,1.47,0,1,388.43
9.1,68.0,13,1.24,0,1,375.94
21.9,51.0,9,1.59,0,0,558.45
3.0,99.0,21,1.92,0,0,160.63
6.07,95.0,32,1.96,0,1,264.3
19.06,84.0,54,2.17,0,1,518.87
2.23,88.0,16,2.52,1,0,183.75
12.82,99.0,10,2.84,0,0,522.76
11.61,80.0,44,2.79,1,0,357.56
9.03,86.0,36,1.85,0,0,258.98
10.47,87.0,23,1.1,0,1,388.0
13.72,58.0,56,2.2,0,0,262.82
4.87,80.0,52,2.21,0,1,212.64
14.73,89.0,49,2.17,0,0,329.65
20.33,93.0,21,2.78,0,1,728.0
19.24,55.0,14,2.53,0,0,482.67
4.69,103.0,9,3.53,1,0,334.3
4.58,89.0,44,1.92,1,0,186.39
7.44,52.0,43,1.64,0,0,189.7
9.67,36.0,42,1.64,0,0,201.16
10.8,43.0,52,2.31,0,0,234.11
17.31,95.0,25,1.9,0,1,605.68
2.36,72.0,44,2.55,0,0,105.4
1.83,76.0,7,1.77,0,0,206.79
10.41,66.0,24,2.24,1,0,344.15
17.73,16.0,19,1.58,0,0,320.95
5.64,32.0,31,1.36,0,0,121.83
16.4,105.0,25,2.2,1,0,575.49
7.24,97.0,20,1.43,0,0,255.31
22.27,11.0,32,1.03,0,0,360.51
22.5,75.0,39,3.23,1,0,625.6
8.13,67.0,44,1.8,0,0,217.04
6.52,90.0,41,1.05,0,0,218.44
10.87,20.0,47,1.74,0,1,309.83
6.77,16.0,13,2.81,0,0,188.4
17.14,105.0,3,2.82,1,0,1032.36
20.83,88.0,16,2.97,0,0,596.05
17.15,40.0,32,2.08,0,0,373.76
20.78,55.0,11,2.93,0,0,608.38
10.53,109.0,29,2.2,1,0,387.59
4.75,62.0,40,1.58,0,0,147.75
18.71,77.0,51,2.4,0,0,399.34
9.65,85.0,32,3.77,1,0,346.4
17.11,76.0,1,3.45,1,0,1020.9
7.5,85.0,38,2.11,0,0,206.31
2.95,36.0,26,,0,0,101.56
24.82,34.0,34,1.73,0,0,466.61
4.75,21.0,24,1.17,0,1,176.08
24.72,69.0,55,1.62,0,0,458.5
24.45,26.0,12,,0,1,675.57
20.05,59.0,49,1.78,0,0,388.09
16.83,85.0,11,2.67,0,0,556.55
14.87,48.0,1,2.1,1,0,901.38
21.79,92.0,34,1.61,0,1,637.65
7.95,38.0,16,1.52,0,1,276.34
12.22,64.0,30,2.39,1,1,466.95
15.87,24.0,46,1.72,0,0,291.9
10.87,18.0,42,1.49,0,0,241.18
11.26,22.0,31,2.89,0,0,258.52
8.93,56.0,38,1.84,0,0,211.33
14.54,53.0,42,1.23,0,0,278.34
21.41,12.0,15,1.94,0,0,412.98
5.84,83.0,24,1.37,0,0,196.43
23.43,27.0,34,1.43,0,0,420.46
17.54,19.0,47,1.57,0,0,327.93
20.76,45.0,36,1.25,0,0,381.87
14.35,66.0,30,2.44,0,0,349.86
19.71,12.0,27,2.58,0,0,360.94
1.39,59.0,35,2.59,1,0,145.26
20.64,27.0,28,2.38,0,0,398.48
1.96,58.0,6,1.78,0,0,172.48
22.36,46.0,45,1.33,0,0,379.99
24.81,29.0,36,,0,0,465.99
8.06,113.0,47,2.91,1,0,284.76
6.05,103.0,42,1.88,1,0,235.1
19.37,31.0,19,2.31,0,0,426.56
7.07,60.0,1,3.29,1,0,552.17
21.77,89.0,20,2.72,0,0,585.01
3.47,74.0,5,2.01,1,0,275.14
4.02,10.0,49,1.0,0,0,101.09
24.5,21.0,50,1.15,0,0,414.55
17.17,52.0,3,3.65,1,0,839.74
21.33,17.0,7,2.53,0,0,485.62
8.78,70.0,1,3.47,1,0,615.0
17.24,14.0,56,2.03,0,0,336.73
15.26,53.0,56,2.05,0,0,300.37
15.48,60.0,34,1.6,0,0,322.05
17.38,34.0,59,2.69,0,0,376.26
14.81,54.0,26,2.66,0,0,338.86
11.3,22.0,8,1.78,0,1,371.93
7.62,44.0,9,1.66,0,0,245.36
19.45,71.0,16,3.28,1,0,635.24
6.43,81.0,8,1.05,0,0,289.43
17.62,61.0,34,3.52,1,0,535.15
6.6,15.0,8,1.89,0,0,165.48
16.01,58.0,47,1.88,0,0,320.52
18.93,20.0,49,2.34,0,0,353.65
6.25,110.0,9,3.09,1,1,463.65
2.44,24.0,20,1.53,0,0,72.54
4.14,77.0,46,2.89,0,0,142.97
15.54,79.0,14,3.77,1,1,718.94
21.39,43.0,14,2.05,0,0,513.04
2.08,125.0,27,2.92,1,1,237.83
18.62,39.0,35,2.11,0,0,380.65
9.19,28.0,42,1.97,0,0,202.51
12.48,71.0,48,2.89,0,1,404.32
23.29,71.0,5,1.49,0,0,874.74
8.97,77.0,19,2.02,1,1,424.49
12.17,69.0,31,,1,0,388.22
1.33,41.0,22,1.43,0,0,89.35
2.96,122.0,19,3.3,1,0,238.32
7.21,34.0,19,1.41,0,0,198.81
1.67,96.0,8,2.92,0,0,190.67
16.15,21.0,39,2.58,0,0,325.87
11.23,18.0,8,2.84,0,0,275.31
14.16,46.0,46,2.9,0,0,313.69
5.19,26.0,24,1.17,0,0,104.16
8.1,44.0,16,1.87,0,0,222.61
16.93,99.0,24,3.1,1,0,574.53
24.17,43.0,35,3.4,1,0,645.89
2.21,50.0,26,1.48,0,0,100.75
22.37,77.0,40,2.83,0,0,482.74
14.85,97.0,38,1.44,0,0,322.0
14.53,42.0,21,3.53,1,0,457.14
13.01,18.0,29,2.03,0,0,279.36
2.67,20.0,43,2.03,0,1,129.04
3.16,100.0,6,2.55,1,1,327.95
15.42,30.0,16,1.21,0,0,336.35
9.18,34.0,25,1.69,0,0,206.93
23.01,94.0,54,1.85,0,0,431.98
10.76,71.0,37,1.96,0,0,239.6
4.44,123.0,1,3.28,1,0,406.48
18.15,33.0,23,1.7,0,1,514.26
8.04,78.0,28,1.81,0,0,230.5
13.61,50.0,49,2.81,0,0,295.97
17.75,66.0,24,2.51,0,0,418.2
22.61,75.0,9,1.05,0,0,665.28
20.01,18.0,34,2.62,0,0,400.27
17.23,17.0,55,2.98,0,0,340.37
17.31,67.0,11,2.88,0,1,687.9
23.7,80.0,24,2.67,0,0,600.56
8.1,47.0,51,2.26,0,0,226.09
1.03,59.0,11,2.36,1,0,143.36
7.53,,57,2.31,0,0,206.79
6.23,118.0,28,3.19,1,1,343.99
16.88,37.0,11,1.56,0,0,414.81
16.21,99.0,5,2.31,1,0,916.86
15.24,31.0,22,1.79,0,0,326.5
1.39,60.0,34,2.28,0,0,72.47
18.49,33.0,24,1.59,0,0,386.98
8.76,82.0,6,2.11,0,1,481.42
16.96,100.0,1,3.6,1,0,1007.91
14.36,11.0,31,1.59,0,0,270.05
9.23,98.0,19,2.93,0,0,304.01
4.23,115.0,13,2.75,1,0,251.98
3.27,64.0,38,1.2,0,0,126.27
20.96,13.0,6,1.11,0,1,568.3
23.04,67.0,32,1.68,0,0,484.69
16.59,22.0,6,1.52,0,0,367.99
3.48,66.0,5,3.49,1,0,303.52
10.65,39.0,10,2.48,0,0,305.69
18.49,71.0,27,2.77,0,0,452.19
19.72,74.0,50,2.18,0,1,539.29
3.84,20.0,14,1.87,0,0,133.29
1.0,96.0,37,1.54,0,0,66.02
18.09,58.0,23,2.17,0,0,409.12
9.56,26.0,15,2.24,0,0,212.51
7.11,54.0,18,2.59,1,0,277.01
1.31,36.0,32,2.87,0,0,93.63
13.97,19.0,49,2.28,0,0,293.2
21.43,89.0,16,2.67,0,0,621.6
23.98,67.0,22,3.04,1,0,696.11
14.58,11.0,59,1.63,0,0,304.1
13.35,74.0,1,3.27,1,0,840.53
3.04,54.0,13,,1,0,180.26
14.17,98.0,2,2.99,1,0,869.69
10.12,84.0,48,1.8,0,0,252.91
15.57,42.0,41,1.3,0,0,300.88
10.33,64.0,32,1.83,0,1,365.68
6.77,119.0,38,2.42,1,0,265.32
3.28,114.0,37,2.02,1,1,233.53
8.56,123.0,1,3.45,1,0,607.02
3.32,61.0,12,2.0,0,0,145.6
5.25,28.0,52,1.69,0,0,143.94
24.7,48.0,28,2.01,0,1,672.12
11.66,96.0,24,2.51,0,0,342.32
13.76,69.0,39,1.04,0,0,296.45
21.97,19.0,10,2.09,0,0,465.5
24.89,111.0,1,2.76,1,0,1379.0
14.99,75.0,14,2.79,0,0,446.15
20.5,95.0,47,2.91,1,0,573.93
8.85,46.0,22,2.07,1,0,305.9
8.34,99.0,16,1.78,0,1,376.42
10.66,49.0,57,2.24,0,0,246.16
17.14,28.0,19,1.09,0,0,344.27
17.37,79.0,7,2.77,0,0,687.7
8.57,20.0,27,1.14,0,0,185.07
4.2,61.0,57,1.06,0,0,137.24
16.18,51.0,46,1.8,1,0,437.61
4.08,71.0,40,2.37,0,0,152.25
14.88,82.0,11,1.91,0,1,593.73
17.64,62.0,1,2.01,1,0,1059.58
17.81,49.0,12,2.71,0,0,478.81
19.08,79.0,31,1.41,0,1,562.26
21.95,89.0,43,2.45,1,1,747.02
13.0,,26,1.36,0,0,294.93
18.53,28.0,56,2.85,0,0,356.0
15.86,123.0,25,3.32,1,1,703.58
5.48,27.0,47,2.45,0,0,174.61
1.62,36.0,43,1.09,0,0,79.38
7.83,82.0,15,2.05,0,1,359.66
11.63,53.0,47,2.15,0,0,281.86
15.81,97.0,48,2.57,1,0,475.69
21.4,101.0,15,2.44,1,0,747.19
5.71,59.0,57,2.7,0,1,233.37
4.01,,9,1.85,1,0,287.28
24.12,100.0,22,3.05,1,0,782.92
3.59,84.0,42,1.79,0,0,153.59
12.48,59.0,27,2.33,0,0,297.36
15.05,63.0,31,1.4,0,0,335.98
13.99,51.0,23,1.48,0,0,305.43
3.06,68.0,49,2.17,0,1,152.07
2.37,17.0,20,2.96,0,0,133.38
3.53,23.0,16,2.95,0,1,182.07
15.05,52.0,45,2.3,1,0,406.62
14.06,110.0,17,2.0,1,0,530.35
6.61,88.0,55,2.18,0,0,188.78
16.31,83.0,1,2.64,1,0,978.29
20.68,52.0,54,2.52,0,0,398.51
2.0,27.0,50,2.06,0,0,85.52
12.96,45.0,50,2.02,0,0,263.97
17.54,70.0,48,3.09,1,1,626.92
7.06,43.0,24,2.05,1,0,264.13
8.39,116.0,10,3.15,1,0,471.05
15.73,78.0,44,2.78,1,0,476.36
22.55,64.0,36,2.64,0,0,463.5
20.44,58.0,35,2.08,1,0,545.63
15.0,77.0,25,1.6,0,1,454.69
18.53,74.0,8,2.9,0,0,663.19
9.76,49.0,11,2.11,0,0,267.03
16.38,85.0,31,2.86,0,0,410.23
12.19,85.0,47,2.38,0,0,319.34
5.56,93.0,10,2.85,0,0,304.08
17.84,84.0,24,1.64,0,0,438.83
14.36,39.0,48,1.18,0,0,278.43
9.61,37.0,48,2.6,0,0,193.95
22.87,58.0,16,2.61,0,1,744.29
1.5,50.0,18,2.24,0,0,116.54
8.58,125.0,36,2.96,1,0,315.77
2.37,88.0,28,3.63,1,0,164.59
19.4,38.0,56,1.35,0,0,349.6
17.85,40.0,38,3.03,1,1,632.49
8.95,94.0,21,1.1,0,0,277.74
17.22,40.0,44,1.28,0,0,287.54
10.5,36.0,24,1.87,0,0,233.18
19.15,44.0,6,2.64,0,0,595.31
11.9,17.0,25,2.47,0,0,259.66
10.89,49.0,16,2.95,0,0,293.97
23.43,67.0,17,1.09,0,0,544.9
7.02,81.0,5,,0,0,397.19
3.89,45.0,12,2.12,1,0,202.09
15.03,24.0,18,1.07,0,0,294.46
24.26,60.0,25,2.33,1,0,652.2
10.07,46.0,28,1.49,0,0,220.97
2.49,109.0,6,2.64,1,0,317.39
9.14,63.0,56,1.28,0,0,195.49
13.14,68.0,19,2.78,1,1,563.22
4.89,97.0,30,3.64,1,0,236.9
16.79,98.0,18,2.5,0,0,489.4
24.95,96.0,22,2.68,0,1,833.44
11.84,96.0,28,2.61,0,1,440.84
9.51,58.0,20,2.58,1,1,378.11
10.62,43.0,34,2.42,0,0,253.39
3.76,67.0,8,2.51,0,0,197.38
22.2,80.0,44,1.41,0,0,442.96
10.96,22.0,33,2.72,0,0,247.99
10.29,13.0,22,1.92,0,0,199.63
16.83,50.0,1,1.83,1,0,1010.56
11.61,59.0,37,2.29,0,1,357.46
16.56,60.0,32,3.15,1,0,515.04
2.47,69.0,49,2.1,0,0,132.65
20.53,30.0,6,1.42,0,0,497.14
23.57,52.0,55,1.96,0,1,612.88
16.57,84.0,6,2.6,1,0,803.02
23.91,51.0,26,2.95,0,0,528.36
4.63,35.0,30,2.65,0,0,140.18
12.46,40.0,18,2.52,0,0,321.16
15.44,58.0,13,1.36,0,0,385.18
14.96,107.0,4,2.46,1,0,951.44
10.64,12.0,11,1.76,0,0,267.31
9.11,48.0,45,1.99,0,0,230.08
4.04,57.0,51,1.06,0,0,126.22
10.4,30.0,24,2.19,0,0,244.32
4.9,27.0,19,1.72,0,0,138.6
18.62,44.0,47,2.12,0,0,370.73
6.01,41.0,54,1.02,0,0,145.59
2.41,64.0,38,1.64,0,0,115.64
14.26,20.0,56,2.54,0,0,268.87
15.29,67.0,55,2.0,0,0,325.74
21.93,47.0,28,2.58,0,0,478.22
14.85,55.0,6,2.4,0,0,527.22
9.29,29.0,24,2.71,0,1,326.47
20.27,35.0,17,1.01,0,0,408.94
13.97,50.0,19,2.32,1,0,438.72
2.9,75.0,40,2.1,0,0,114.61
14.58,90.0,7,2.88,0,0,620.45
22.79,97.0,51,2.36,0,0,464.03
10.51,46.0,16,1.91,0,0,287.35
8.11,45.0,27,2.06,1,0,266.84
4.44,63.0,32,1.99,0,0,133.96
4.63,96.0,15,1.88,0,0,227.76
11.39,56.0,21,2.56,0,0,302.49
15.3,86.0,34,2.63,1,1,600.41
2.93,65.0,8,2.44,1,0,241.44
23.55,34.0,35,1.18,0,0,421.95
19.12,75.0,1,1.89,1,0,1099.66
15.08,30.0,51,1.88,0,0,301.5
20.88,67.0,6,1.69,0,0,757.19
2.92,52.0,43,2.11,0,0,130.99
12.44,32.0,17,2.42,0,0,306.35
16.12,74.0,24,1.08,0,0,360.97
20.89,98.0,5,2.79,1,0,1132.12
19.8,70.0,18,2.72,0,0,526.86
